postal_code,attendance,lat,lon
T3G3Z1,7,51.140898,-114.191685
T2Z2Y2,7,50.91307201,-113.9671949
T2R1S5,7,51.042605,-114.088833
T2T3Y9,7,51.036421,-114.097501
T3M1B4,7,50.890812,-113.983044
T2R0R5,7,51.038909,-114.074793
T3J1H4,7,51.098695,-113.947925
T3L2L9,7,51.121372,-114.257715
T3M0G5,7,50.878674,-113.948718
T2P5N4,7,51.053435,-114.075038
T3H3T6,7,51.029436,-114.17951
T3M0A6,7,50.88593,-113.964122
T2N4T4,7,51.070085,-114.124696
T2Z0C7,7,50.921103,-113.953616
T2P5N6,7,51.04822,-114.085501
T3E4J4,7,51.03181,-114.15618
T2G1V6,7,51.023079,-114.036285
T2Y2L9,7,50.916927,-114.091022
T3E1N5,7,51.001388,-114.112028
T2K0A1,7,51.07979,-114.07884
T3K2C6,7,51.13353398,-114.1133018
T2Y3T8,7,50.922246,-114.102218
T2A6T5,7,51.056742,-113.927527
T2Z1G6,7,50.901162,-113.98779
T2W4L1,7,50.94208444,-114.1228592
T2S1R2,7,51.022788,-114.065681
T2Y3P6,7,50.896408,-114.0792
T3B5B7,7,51.058593,-114.142318
T2W6H8,7,50.957427,-114.119446
T3R0E2,7,51.152781,-114.26958
T3J5L4,7,51.136021,-113.939224
T2K2K9,7,51.09512,-114.093286
T3E2Z5,7,51.033025,-114.139738
T3A6G6,7,51.140508,-114.135433
T2S2M6,7,51.022614,-114.079725
T2V0G8,7,51.003349,-114.076631
T3H0A8,7,51.034902,-114.22395
T3H3G7,7,51.012036,-114.178096
T3P1B8,7,51.162363,-114.113395
T2A7S3,7,51.044665,-113.928454
T2C0Y2,7,50.98491,-114.003083
T3R1P1,7,51.15774,-114.145692
T2T2X3,7,51.034072,-114.079405
T1Y7J1,7,51.089954,-113.926277
T1Y6C3,7,51.093613,-113.979504
T2V2X2,6,50.979504,-114.091702
T2N0N6,6,51.056331,-114.107944
T2R0S1,6,51.039037,-114.079444
T3G3N9,6,51.135979,-114.181663
T2W0Y9,6,50.957902,-114.097985
T2R0M4,6,51.039713,-114.069396
T2Z4H7,6,50.924358,-113.964499
T3R1H1,6,51.123624,-114.17729
T3L2E8,6,51.129491,-114.243304
T3J4Z2,6,51.124892,-113.959498
T3R1M6,6,51.159444,-114.144651
T2A6S2,6,51.05566,-113.927666
T3H3T7,6,51.028838,-114.181005
T2E0L2,6,51.057178,-114.051434
T2N2A4,6,51.058632,-114.094724
T2A0P2,6,51.039393,-113.962108
T3K5W8,6,51.163074,-114.062017
T3L3B5,6,51.117865,-114.250611
T1Y1E1,6,51.076852,-113.96445
T2R1C5,6,51.04161,-114.084129
T2R0T2,6,51.038444,-114.0751
T3L3A6,6,51.124592,-114.253573
T3E6P9,6,51.026903,-114.158643
T2M0M7,6,51.06789,-114.06426
T2T2B4,6,51.023387,-114.097524
T2A1E8,6,51.0393707,-113.9802891
T3A5B7,6,51.143185,-114.099905
T2Z4W2,6,50.921878,-113.949497
T2N3W1,6,51.060084,-114.122735
T2J0C7,6,50.955757,-114.040762
T2Z2W9,6,50.91467,-113.973525
T3G4C2,6,51.144125,-114.169765
T3J5N5,6,51.133605,-113.942336
T2V4W9,6,50.972856,-114.133474
T2Y5A2,6,50.916139,-114.106477
T3H3K5,6,51.014736,-114.17551
T3E2P3,6,51.024859,-114.132637
T3J3S3,6,51.118481,-113.961651
T2R0S4,6,51.03920083,-114.0839365
T3A2P7,6,51.11899,-114.158607
T2T0J5,6,51.036551,-114.100396
T2H2A5,6,51.000725,-114.053976
T3K5B9,6,51.151094,-114.088994
T2Z0J5,6,50.9231059,-113.9590279
T2A4K3,6,51.048684,-113.944421
T3G4Z7,6,51.147427,-114.245175
T2K2P1,6,51.10099,-114.085179
T2T1L1,6,51.028597,-114.116016
T2Y3P9,6,50.902754,-114.100578
T2N4Y5,6,51.055983,-114.115242
T2V2T8,6,50.982869,-114.091015
T2W5V5,6,50.941295,-114.134768
T2E4R9,6,51.052601,-114.030291
T3B5B3,6,51.061399,-114.146934
T3M1L3,6,50.891985,-113.975721
T2N3T9,6,51.0611495,-114.11597
T2B2X2,6,51.01912,-113.976143
T2E0P2,6,51.05941703,-114.0309923
T2S0J1,6,51.03233,-114.066128
T1Y2P2,6,51.07209386,-113.9665302
T2P0J8,6,51.049588,-114.072702
T3J0E9,6,51.123304,-113.934732
T3B0L6,6,51.084893,-114.263128
T2Z2H6,6,50.942749,-113.988299
T2C3W6,6,50.973199,-114.011651
T1Y7C6,6,51.085591,-113.92468
T2W4C5,6,50.949179,-114.12316
T2M0J7,6,51.067054,-114.075877
T2Y2T9,6,50.929121,-114.093695
T2A6V5,6,51.057148,-113.924309
T3L2K3,6,51.131342,-114.246543
T2N3W8,6,51.062983,-114.120452
T2X3E4,6,50.897364,-114.047565
T2T1B1,6,51.030464,-114.086692
T3H0H7,6,51.039676,-114.219158
T3A4Z8,6,51.134252,-114.133185
T3E7M7,6,51.007248,-114.129493
T2Z1R6,6,50.90639,-113.978387
T2J2H9,6,50.947747,-114.053549
T3P1B6,6,51.163307,-114.114491
T3H4Y1,6,51.011812,-114.208327
T2V2Z8,6,50.9788215,-114.078619
T3K1L1,6,51.128137,-114.061545
T3H5X2,6,51.01575589,-114.2136439
T3B2T4,6,51.090235,-114.203112
T2Z4B8,6,50.908448,-113.966863
T3K3M6,6,51.14072,-114.090014
T2M2P4,6,51.080528,-114.067681
T2N1Y8,6,51.055691,-114.091571
T2E3B7,6,51.064519,-114.059927
T2X1V2,6,50.907052,-114.044653
T2B3G1,6,51.019037,-113.963766
T2Z1N3,6,50.903372,-113.97944
T2J2R2,6,50.94302,-114.040985
T2L0K6,6,51.080726,-114.099368
T2A4H7,6,51.06175227,-113.9622185
T3H1C1,6,51.056628,-114.180949
T3A0C3,6,51.086139,-114.147918
T3H5B9,6,51.062425,-114.196418
T2J0X9,6,50.968188,-114.058856
T2B0X4,6,51.032627,-113.983203
T3L2E1,6,51.105775,-114.214515
T2S2M5,6,51.02466101,-114.0800989
T2W3S4,6,50.9347816,-114.1158109
T2S0S2,6,51.02534483,-114.0769959
T3R1A9,6,51.178186,-114.261376
T3B5X3,6,51.0897885,-114.2678593
T2A2X2,6,51.0546915,-113.959355
T3G3S1,6,51.125453,-114.185317
T2J2L3,6,50.944486,-114.038519
T2Y3G7,6,50.904518,-114.098013
T2V4T2,6,50.963117,-114.116169
T2B3A1,6,51.023206,-113.961457
T2Z4P8,6,50.911672,-113.954921
T2E1P9,6,51.070615,-114.059781
T2X0C7,6,51.109308,-114.205005
T2P2Y5,6,51.04781617,-114.0762789
T3J3L7,6,51.104927,-113.932743
T2Z2X6,6,50.916207,-113.968242
T2E0L4,6,51.0571045,-114.0403555
T1Y1T9,6,51.085393,-113.964243
T3G3B6,6,51.126348,-114.1725498
T2V3P8,6,50.971495,-114.114957
T3K0A3,6,51.159345,-114.07911
T3G1P3,6,51.116386,-114.176126
T3A5K5,6,51.14694,-114.115264
T2Y2V9,6,50.930273,-114.097242
T2E5V2,6,51.055576,-114.016371
T2W1W2,6,50.952313,-114.09261
T2N0H3,6,51.0544095,-114.11394
T2C3V5,6,50.975591,-114.020767
T2N1W3,6,51.056906,-114.085942
T2M3K9,6,51.060857,-114.081711
T2A0W5,6,51.03789,-113.939348
T2Y0A9,6,50.916842,-114.122645
T3B5X7,6,51.085359,-114.263123
T3K4Z6,6,51.148167,-114.062365
T2W1M6,6,50.943558,-114.081103
T3H5G1,6,51.064069,-114.196644
T2W0N7,6,50.959673,-114.076983
T3H1P4,6,51.048998,-114.177073
T2E4P2,6,51.054765,-114.035048
T2J7B6,6,50.948731,-114.024296
T3J1H8,6,51.099789,-113.938259
T2M3X9,6,51.070838,-114.1134255
T3L0A6,6,51.120641,-114.243382
T3M1K8,6,50.884543,-113.962197
T3L2Y5,6,51.113617,-114.238951
T3A6L1,6,51.160845,-114.101428
T3K5M4,6,51.156028,-114.074202
T2E3B6,6,51.063469,-114.05992
T3M1H7,6,50.894117,-113.984768
T2R0K5,6,51.040675,-114.073074
T3A5V7,6,51.151762,-114.116024
T3B4W2,6,51.060834,-114.143448
T3P1A6,6,51.20487,-114.135707
T3K4Z8,6,51.16722263,-114.0428826
T2N2G9,6,51.053418,-114.103732
T2G2C9,6,51.058476,-114.063414
T2Z3N4,6,50.931461,-113.978236
T3H4J1,6,51.05104,-114.190836
T2N0L2,6,51.055258,-114.116315
T2J6Y7,6,50.933989,-114.009967
T3K4J8,6,51.161258,-114.046926
T3G1L4,6,51.121487,-114.175392
T2H3B4,6,51.003948,-114.069937
T2V1S9,6,50.963496,-114.132344
T3K5A4,6,51.14659747,-114.0787855
T2B0J1,6,51.025645,-113.982565
T3C2C8,6,51.04187,-114.15571
T2K5M9,6,51.1094655,-114.054987
T2W2H5,6,50.9594855,-114.1376155
T2A6T7,6,51.054619,-113.992145
T2E0H6,6,51.055453,-114.053511
T3A5N3,6,51.153666,-114.115324
T3K3W4,6,51.138376,-114.119562
T2N2V5,6,51.057471,-114.1323105
T2A6L3,6,51.057341,-113.9328815
T2E3T1,6,51.059224,-114.052715
T1Y3V5,6,51.071625,-113.957235
T3H4X6,6,51.07151,-114.201876
T2H1V4,6,50.97435657,-114.0542705
T2B2E4,6,51.022442,-113.9796075
T2W3H9,6,50.953216,-114.134639
T3H0H1,6,51.059364,-114.221419
T3B5B8,6,51.058324,-114.141296
T2B0A4,6,51.036087,-113.989275
T3K3V6,6,51.13359,-114.103551
T3L1M9,6,51.12048,-114.2056237
T3A4Y7,6,51.139995,-114.163151
T3J5N1,6,51.138043,-113.946198
T2V4N6,6,50.96120864,-114.1143617
T3K0C8,6,51.167569,-114.051559
T2Y3B2,6,50.908084,-114.092695
T1Y1M4,6,51.070099,-113.943107
T2J5A4,6,50.931722,-114.053247
T3E2L6,6,51.036124,-114.131378
T2Y4T8,6,50.90531981,-114.1169749
T2V4H9,6,50.9690735,-114.1357013
T3G4N4,6,51.1368355,-114.212701
T1Y4R5,6,51.084773,-113.947679
T2M2E3,6,51.076064,-114.067632
T2V1A7,6,51.00622843,-114.0768174
T3E6K5,6,51.037846,-114.125652
T1Y3B8,6,51.082546,-113.954321
T2Z0E6,6,51.040604,-114.035423
T3K1R4,6,51.13122,-114.092456
T3K5M2,6,51.156171,-114.07297
T2A7V5,6,51.046861,-113.925575
T3B5T3,6,51.091189,-114.251169
T2Z1J6,6,50.945255,-113.987242
T2Z3R2,6,50.899452,-113.995259
T3G1Z6,6,51.130684,-114.187335
T2C4Z1,6,50.9517245,-113.9329285
T2Z4T8,6,50.903818,-113.969882
T2K1T1,6,51.081498,-114.086232
T1Y1J5,6,51.077224,-113.958788
T3K0B2,6,51.163589,-114.063049
T1Y2Y9,6,51.09107,-113.967095
T2C1X2,6,50.995721,-114.020157
T3K5X1,6,51.167619,-114.0641
T2G5S6,6,51.04079311,-114.0211744
T2X3M9,6,50.887037,-114.039387
T2V4W1,6,50.97053,-114.14006
T2W3V9,6,50.935748,-114.1280405
T2J1A9,6,50.9668511,-114.0456774
T2G4J6,6,51.03303447,-114.0475986
T3K6H1,6,51.173159,-114.06358
T3G2Y9,6,51.130182,-114.172958
T2Z4C7,6,50.907939,-113.9449
T2J4C7,6,50.938475,-114.028178
T3E6V4,6,51.014506,-114.162265
T2E5M3,6,51.062397,-114.035585
T3E4G9,6,51.034415,-114.151494
T3G3H7,6,51.131463,-114.162093
T1Y2H5,6,51.079218,-113.949911
T2P5M5,6,51.047752,-114.073857
T3H3C7,6,51.063459,-114.176506
T2X0B6,6,51.111327,-114.195876
T3H5B4,6,51.05554,-114.202877
T3J5E5,6,51.129722,-113.939109
T3K1Z7,6,51.133237,-114.082908
T3G1P5,6,51.12615,-114.193939
T2W4J2,6,50.949666,-114.130924
T2J2R1,6,50.943519,-114.042604
T3G4L2,6,51.137346,-114.208202
T2W0M6,6,50.96415199,-114.093494
T2W2C5,6,50.934291,-114.075983
T2R1J7,6,51.041671,-114.077485
T2X2A6,6,50.905138,-114.051406
T2Y0B4,6,50.90665378,-114.1152962
T2Z4Z9,6,50.905022,-113.959621
T3E5K6,6,50.994594,-114.12282
T2J5M6,6,50.917612,-114.005136
T3E2A1,6,51.037079,-114.123496
T2E5Z4,6,51.057026,-114.006172
T2Z4T7,6,50.902552,-113.971318
T2X2H6,6,50.90407,-114.040136
T3H5T8,6,51.018044,-114.225617
T3B4W4,6,51.06212,-114.148908
T3E1B9,6,51.021578,-114.131434
T2Z3N5,6,50.929554,-113.97829
T2C1G9,6,50.982393,-114.010175
T2J3P6,6,50.936748,-114.028403
T3E3M9,6,51.022189,-114.148222
T2Y0B9,6,50.923576,-114.100699
T2M2M9,6,51.079691,-114.063728
T2K5V8,6,51.123521,-114.051634
T2E0W7,6,51.061694,-114.06039
T2E1V1,6,51.07247943,-114.0522521
T2Z1B2,6,50.902285,-113.98726
T3K1S7,6,51.12794152,-114.0924373
T2X2C5,6,50.907932,-114.03961
T2A3J4,6,51.063482,-113.970444
T2W3K2,6,50.938169,-114.1122455
T2Z4L3,6,50.910528,-113.943432
T2N4E2,6,51.072812,-114.127714
T2P3G8,6,51.049815,-114.079307
T3H4W9,6,51.068724,-114.215367
T3H5V5,6,51.03534378,-114.1907708
T3G5R9,6,51.149941,-114.252757
T3M0C5,6,50.886907,-113.964657
T3L2T7,6,51.116772,-114.249919
T3B1L5,6,51.084553,-114.201509
T3K5L3,6,51.150892,-114.070694
T3B5T5,6,51.092442,-114.25327
T2R0J7,6,51.042098,-114.087902
T3M1E1,6,50.889358,-113.991014
T3M1L4,6,50.88898,-113.973433
T2N1C4,6,51.05983,-114.096988
T2G4H6,6,51.037733,-114.044755
T3A1K7,6,51.10814907,-114.1520136
T3K4V9,6,51.144301,-114.058144
T2K1K3,6,51.105863,-114.0567
T3G4X2,6,51.144679,-114.248795
T2J6N3,6,50.927831,-114.026813
T1Y3H4,6,51.078759,-113.974295
T2H1N4,6,50.977759,-114.068326
T3J4Y6,6,51.121386,-113.958581
T2W5P6,6,50.934142,-114.123149
T2N1N3,6,51.064639,-114.126436
T2M1X5,6,51.074268,-114.074157
T2Z4X7,6,50.910418,-113.931938
T2Z3L2,6,50.912877,-113.964459
T3C1T2,6,51.046592,-114.142811
T3J4W6,6,51.11584,-113.945016
T3C1W4,6,51.04346,-114.145462
T3A5V4,6,51.150671,-114.104206
T3R1N6,6,51.158263,-114.132964
T3E4P7,6,51.019843,-114.149753
T2Y5A6,6,50.9198533,-114.1268662
T2T1V1,6,51.024671,-114.088686
T2R0Y8,6,51.03988281,-114.0744647
T2V4G2,6,50.969467,-114.123218
T3C3T2,6,51.039846,-114.091505
T3K3G1,6,51.135881,-114.111785
T2M3S4,6,51.076108,-114.102059
T3H3K6,6,51.0202489,-114.1862424
T3B0X5,6,51.0792,-114.163733
T3H1Z2,6,51.05369,-114.178462
T3E3Y8,6,51.034989,-114.144465
T3E3J8,6,51.026833,-114.145393
T3A0M9,6,51.092072,-114.147221
T2L1T6,6,51.097914,-114.13289
T3E5R3,6,50.999019,-114.115383
T2K3A1,6,51.10524641,-114.0651507
T2Y4B2,6,50.895547,-114.085922
T3B5B4,6,51.06222,-114.149321
T2J0H9,6,50.960972,-114.068669
T2E4H9,6,51.053343,-114.04168
T3K0C4,6,51.135961,-114.111648
T3E2W3,6,51.034584,-114.136901
T3E5S5,6,51.004166,-114.136736
T3C1N1,6,51.039622,-114.132673
T2C3J3,6,50.973732,-114.014001
T2J2X9,6,50.934075,-114.040304
T2Y4V3,6,50.898352,-114.112319
T2G5N8,6,51.037572,-114.063573
T3G1V6,6,51.121274,-114.180361
T2E5X9,6,51.055573,-114.009108
T2N2X5,6,51.056979,-114.137205
T2N4P3,6,51.060013,-114.071728
T2C0M5,6,50.996951,-114.016054
T2A4Y8,6,51.05173761,-113.9517958
T3C3G9,6,51.053054,-114.150317
T2E5W9,6,51.055713,-114.013892
T3B0Y4,6,51.0763437,-114.1577205
T3E0T9,6,51.026977,-114.15259
T2W4H1,6,50.937549,-114.105731
T2C1W9,6,50.984277,-114.01943
T2J4X9,6,50.937607,-114.0331
T2R0V6,6,51.040012,-114.066062
T2A1B7,6,51.05325,-113.970753
T2J5E8,6,50.912186,-114.017792
T2Y3B3,6,50.907018,-114.093984
T3B5R7,6,51.096026,-114.250389
T2A2X5,6,51.057344,-113.964139
T3C2C2,6,51.040756,-114.152649
T2V0R2,6,50.990527,-114.088652
T3A0B1,6,51.082175,-114.144983
T3B0Y6,6,51.07759922,-114.1594141
T2E0N7,6,51.058932,-114.045562
T2X2S7,6,50.902353,-114.053633
T2T3T5,6,51.034121,-114.094687
T2Z4Y7,6,50.927342,-113.970916
T2Z0B6,6,50.914481,-113.95011
T2Y5G1,6,50.909556,-114.12696
T2E7X9,6,51.12884,-114.023391
T2Z4J9,6,50.905106,-113.972472
T2M0N9,6,51.06792953,-114.080286
T3K4J4,6,51.144334,-114.04892
T2X3J7,6,50.886494,-114.031807
T2B2J5,6,51.022208,-113.988927
T2E2G3,6,51.080517,-114.057299
T3E6J2,6,50.993652,-114.131952
T1Y4S4,6,51.091231,-113.948352
T3B4J7,6,51.085586,-114.185819
T2J4S8,6,50.9392605,-114.0209635
T2W5M2,6,50.933979,-114.110102
T2M4B2,6,51.065524,-114.083951
T3K4A2,6,51.134853,-114.115528
T2C2M5,6,50.999305,-114.018818
T3M1B8,6,50.894531,-113.982035
T3A4P3,6,51.136291,-114.150562
T2T3T2,6,51.03538652,-114.0947683
T2E6E3,6,51.060465,-114.006119
T3E2S6,6,51.037512,-114.135426
T2X2Y8,6,50.902634,-114.030448
T2Z4V1,6,50.914444,-113.942119
T2S1C4,6,51.01150849,-114.0718904
T3C1H8,6,51.041091,-114.117981
T3J3G4,6,51.114163,-113.959644
T3L1Z8,6,51.123363,-114.241187
T1Y4P1,6,51.078776,-113.943108
T2X3X2,6,50.87936,-114.045468
T2E7W4,6,51.050983,-114.042316
T3H2A9,6,51.046533,-114.183469
T3B3S3,6,51.10372704,-114.197041
T3E4H9,6,51.03143867,-114.1561054
T3J4R5,6,51.118902,-113.941201
T3H5M5,6,51.032828,-114.197777
T2K0V7,6,51.081609,-114.063863
T2J0Z6,6,50.966902,-114.048565
T2X3M4,6,50.88345,-114.031038
T2Y1Y8,6,50.905086,-114.074333
T2S2T1,6,51.024752,-114.072714
T2K2W3,6,51.09994174,-114.0798437
T2X2H9,6,50.904591,-114.036585
T3J3V8,6,51.111582,-113.933914
T2G3L6,6,51.03982,-114.025149
T3B4C4,6,51.102176,-114.186865
T2G0H3,6,51.046885,-114.050012
T3E5M9,6,50.996118,-114.140956
T2W3R1,6,50.9346325,-114.111342
T3A4H1,6,51.13541489,-114.1526846
T2Y4W3,6,50.919028,-114.104938
T3H1P3,6,51.044349,-114.173065
T2N0N5,6,51.056403,-114.109161
T2W1Z9,6,50.93773925,-114.079973
T2B1W1,6,51.0252055,-113.9754445
T2K5M2,6,51.103689,-114.084032
T2A6N1,6,51.053487,-113.92997
T2C3Z8,6,50.97209092,-114.0221176
T3M0H5,6,50.878674,-113.948718
T2W2T7,6,50.958941,-114.109766
T2K0J6,6,51.098667,-114.086639
T3C2P2,6,51.046425,-114.148896
T2E4N5,6,51.05476,-114.036369
T2X3M5,6,50.883406,-114.030634
T2A7N8,6,51.047679,-113.930501
T3E5E5,6,51.00482045,-114.115008
T2E7J6,6,51.068807,-114.054294
T3K0A9,6,51.164709,-114.083607
T3K3B9,6,51.13992,-114.094672
T2R1M3,6,51.043664,-114.0751645
T2E5J6,6,51.06115034,-114.0474446
T3H0E4,6,51.057195,-114.217628
T3K0E8,6,51.150435,-114.066909
T3J5G6,6,51.11867,-113.93646
T3A4X4,6,51.130695,-114.152748
T2V3G1,6,50.976521,-114.0937505
T2T5S6,6,51.029373,-114.099647
T3K5Y5,6,51.160051,-114.082711
T3K5Z7,6,51.163434,-114.075804
T3E4R8,6,51.025397,-114.138282
T3H1E3,6,51.0563305,-114.172719
T2T2M9,6,51.015139,-114.103565
T3G3V8,6,51.137892,-114.187515
T2J6N6,6,50.935409,-114.015439
T2X3A3,6,50.902357,-114.026193
T2L1C5,6,51.097673,-114.121095
T2T5H9,6,51.032123,-114.117742
T3K4A9,6,51.157557,-114.041519
T2M0Z1,6,51.069653,-114.078782
T3H3T4,6,51.027555,-114.178909
T2M1P7,6,51.07232094,-114.0850603
T2E6H2,6,51.070195,-114.018386
T2Z2L3,6,50.903965,-113.99623
T2W1A1,6,50.960413,-114.100135
T2E1N5,6,51.068802,-114.052346
T2X3C7,6,50.926319,-114.063464
T2X2J3,6,50.892354,-114.05618
T2W0C9,6,50.955602,-114.092663
T3E1K3,6,51.006809,-114.109382
T3H4X7,6,51.06741,-114.200745
T2E2T3,6,51.07075,-114.06245
T3E4A6,6,51.036447,-114.147854
T2X3E2,6,50.892356,-114.05618
T2A7N3,6,51.046073,-113.932739
T3A2V5,6,51.09073,-114.152099
T1Y5G9,6,51.094886,-113.945212
T2X1A8,6,50.9186315,-114.0636035
T3A5N2,6,51.152513,-114.111579
T3R1M8,6,51.15573839,-114.148564
T2Y1E6,5,50.911459,-114.075957
T2Z2M2,5,50.941224,-113.979634
T2N0H6,5,51.054214,-114.118535
T3H3A1,5,51.035879,-114.172369
T2V0M2,5,50.99331211,-114.0756568
T3H1M3,5,51.049559,-114.17385
T2X2Z4,5,50.904315,-114.025816
T3G3V6,5,51.137854,-114.167479
T3H5A1,5,51.073816,-114.216331
T2R0H1,5,51.041833,-114.078889
T3G4K7,5,51.148551,-114.171663
T3E5V6,5,50.998085,-114.123042
T3L1V2,5,51.109423,-114.217595
T2Z2L1,5,50.939295,-113.996653
T3H5H8,5,51.021352,-114.189823
T3L2R4,5,51.1348035,-114.239161
T1Y3Z8,5,51.076607,-113.978169
T2R1C3,5,51.043338,-114.085241
T3C0R3,5,51.04236,-114.096896
T3B2M7,5,51.091037,-114.197946
T2T3Y3,5,51.0175395,-114.096297
T2N2A1,5,51.058153,-114.09472
T3K3Z5,5,51.141175,-114.083826
T3K1S5,5,51.12764362,-114.0958818
T3K5X9,5,51.164718,-114.074055
T2E3W1,5,51.05705008,-114.0521302
T3M1J4,5,50.891992,-113.975694
T2M1J4,5,51.071437,-114.065887
T2K5H9,5,51.1164231,-114.0566821
T2C4N1,5,50.998966,-113.958302
T2V3L6,5,50.966602,-114.089791
T2E5Z6,5,51.056941,-114.009538
T2X1B3,5,50.916995,-114.062809
T3E5S9,5,51.001917,-114.135137
T3H1A8,5,51.05618188,-114.1849941
T3G5X3,5,51.149614,-114.255249
T3H4Y8,5,51.02479,-114.190717
T2W3X3,5,50.941615,-114.103417
T2Y3G5,5,50.90385,-114.09467
T2X1Y5,5,50.900828,-114.048661
T3G5N1,5,51.145564,-114.252883
T3G3Y7,5,51.137879,-114.19344
T2Z4S3,5,50.918757,-113.964205
T3H1R7,5,51.053548,-114.175917
T3H4Z3,5,51.071593,-114.212491
T2N3T4,5,51.056778,-114.13587
T2Y1E8,5,50.91159,-114.07936
T2S2R2,5,51.011414,-114.068034
T3J4R9,5,51.128029,-113.956905
T2S3B8,5,51.03137747,-114.0614746
T2R0L5,5,51.04107,-114.084202
T1Y5T2,5,51.090361,-113.972508
T2S0T8,5,51.02176497,-114.0748779
T1Y4V2,5,51.090926,-113.944222
T3G3V2,5,51.140744,-114.178875
T3R1L3,5,50.959289,-114.043389
T3M1E4,5,50.892422,-113.976472
T2N3T2,5,51.055793,-114.131198
T2Y3G4,5,50.902414,-114.096209
T2N1X2,5,51.054163,-114.088771
T2Y4T4,5,50.909043,-114.107239
T3G5W2,5,51.154183,-114.247964
T2M3K5,5,51.0661975,-114.081348
T3B2E9,5,51.08318,-114.176398
T3E4H1,5,51.037636,-114.15409
T2Z2S9,5,50.938307,-113.984223
T2E5H7,5,51.063575,-114.038993
T3H4W5,5,51.068252,-114.213609
T2J0N9,5,50.9396355,-114.036172
T2W5J3,5,50.95617906,-114.1381649
T2S1E3,5,51.010517,-114.071929
T3E3M6,5,51.02544562,-114.148257
T2P0E5,5,51.05190918,-114.0794148
T2J3K2,5,50.93081,-114.036572
T2E0J9,5,51.056061,-114.049489
T2G5K5,5,51.041184,-114.022487
T2W0B5,5,50.9587165,-114.0925345
T2H0T6,5,50.989169,-114.056888
T3L2X9,5,51.137687,-114.246342
T3H0A9,5,51.058902,-114.21921
T3G4S2,5,51.138289,-114.206308
T2N1H9,5,51.06166,-114.12579
T2Z3C3,5,50.93373,-113.979399
T3R1M4,5,51.160238,-114.131154
T2Z1E5,5,50.902292,-113.98726
T3L2W3,5,51.111239,-114.240114
T3H4N3,5,51.032278,-114.183696
T2S0Y1,5,51.017117,-114.076211
T3K1N5,5,51.131867,-114.068946
T3B3P3,5,51.088362,-114.204244
T3E4C3,5,51.031342,-114.147798
T2B0K6,5,51.019776,-114.000798
T2C4J2,5,50.966671,-114.010296
T3H2X9,5,51.034462,-114.175974
T2K0R1,5,51.120155,-114.072957
T3C3H2,5,51.05241,-114.151571
T2V2K9,5,50.980988,-114.080237
T2H1Y7,5,50.983483,-114.061844
T2J7E9,5,50.935168,-114.06475
T3A2B2,5,51.113824,-114.171936
T3H1V1,5,51.044951,-114.169752
T3B1M8,5,51.083399,-114.17922
T1Y6S3,5,51.072959,-113.931703
T3J1B1,5,51.09988,-113.943
T3H2R6,5,51.042138,-114.183131
T2P3T8,5,51.04626,-114.087546
T3J4P2,5,51.120408,-113.964637
T3K4L5,5,51.155189,-114.048819
T2V4S8,5,50.962189,-114.124075
T2X3G5,5,50.8941925,-114.0301908
T3A5B1,5,51.142816,-114.157471
T2K3Y2,5,51.1160425,-114.061496
T2V3J9,5,50.970057,-114.086093
T2M2L8,5,51.078739,-114.064859
T3H4P4,5,51.062293,-114.188481
T3G4K5,5,51.147205,-114.1751
T3E5P4,5,50.994966,-114.113324
T2N3C8,5,51.0553015,-114.0786005
T2C4B1,5,50.96935,-114.010167
T3A4R1,5,51.107807,-114.167818
T2N1Y5,5,51.05335636,-114.0916805
T2X1G6,5,50.914798,-114.050576
T2C4A1,5,50.971557,-114.020454
T2Z2N3,5,50.937261,-113.992703
T3K6C3,5,51.167498,-114.074767
T2X1J1,5,50.914209,-114.050802
T2K1K5,5,51.108846,-114.058288
T2M2P2,5,51.080528,-114.065173
T3H5X5,5,51.013632,-114.214891
T3G1H6,5,51.12317636,-114.1941696
T2L2B9,5,51.09,-114.10782
T2S2J8,5,51.021663,-114.077819
T3K6B2,5,51.173401,-114.062433
T2N1K5,5,51.061754,-114.120737
T2A7N1,5,51.043848,-113.931265
T2K0J9,5,51.09958791,-114.0622546
T2R1G8,5,51.039112,-114.08349
T3A4X8,5,51.129913,-114.14598
T2W3X5,5,50.933808,-114.112527
T3E1T3,5,51.001588,-114.121227
T2Z4P3,5,50.919298,-113.971079
T2E5L9,5,51.059742,-114.038132
T2W0B7,5,50.95786,-114.09098
T2N0K6,5,51.05537,-114.110412
T3G5H9,5,51.144252,-114.216279
T3C2Z2,5,51.046514,-114.133014
T2V2Z9,5,50.976544,-114.077014
T3L2G9,5,51.128911,-114.236057
T2W1Z8,5,50.938542,-114.081436
T2W4B7,5,50.938315,-114.1022
T2K3V6,5,51.098147,-114.057701
T2Z3J6,5,50.930861,-113.987518
T2M4A8,5,51.059753,-114.082117
T3K3Y2,5,51.152433,-114.058996
T3G3V4,5,51.138804,-114.171062
T3L1X9,5,51.119294,-114.225229
T2B1X6,5,51.016082,-113.988301
T2J3M3,5,50.94151,-114.062663
T2Y4N2,5,50.92449,-114.129672
T3H1T5,5,51.050725,-114.176177
T3M1G7,5,50.892107,-113.99256
T2T0Z5,5,51.031272,-114.090303
T3P1C5,5,51.164137,-114.117685
T2W1V4,5,50.945129,-114.072424
